,artist,track,chart,tracks_uri,albums_uris,0,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,popularity
24,Maroon 5,Memories,hot-100,spotify:track:2b8fOow8UzyDFAE27YhOZM,spotify:album:3nR9B40hYLKLcR0Eph3Goc,,0.837,https://api.spotify.com/v1/audio-analysis/2b8fOow8UzyDFAE27YhOZM,0.764,189486.0,0.32,2b8fOow8UzyDFAE27YhOZM,0.0,11.0,0.0822,-7.209,1.0,0.0546,91.019,4.0,https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE27YhOZM,audio_features,spotify:track:2b8fOow8UzyDFAE27YhOZM,0.575,92
25,Drake,Desires,hot-100,spotify:track:7eYAHC0RbBF9eaqWzT34Aq,spotify:album:6OQ9gBfg5EXeNAEwGSs6jK,,0.281,https://api.spotify.com/v1/audio-analysis/7eYAHC0RbBF9eaqWzT34Aq,0.812,237946.0,0.506,7eYAHC0RbBF9eaqWzT34Aq,0.0,5.0,0.325,-7.706,0.0,0.116,145.074,4.0,https://api.spotify.com/v1/tracks/7eYAHC0RbBF9eaqWzT34Aq,audio_features,spotify:track:7eYAHC0RbBF9eaqWzT34Aq,0.554,81
26,Trevor Daniel,Falling,hot-100,spotify:track:4TnjEaWOeW0eKTKIEvJyCa,spotify:album:1Czfd5tEby3DbdYNdqzrCa,,0.123,https://api.spotify.com/v1/audio-analysis/4TnjEaWOeW0eKTKIEvJyCa,0.784,159382.0,0.43,4TnjEaWOeW0eKTKIEvJyCa,0.0,10.0,0.0887,-8.756,0.0,0.0364,127.087,4.0,https://api.spotify.com/v1/tracks/4TnjEaWOeW0eKTKIEvJyCa,audio_features,spotify:track:4TnjEaWOeW0eKTKIEvJyCa,0.236,93
27,Marshmello ,Be Kind,hot-100,spotify:track:3Z8FwOEN59mRMxDCtb8N0A,spotify:album:1eleCBhP2R8TXEDquvybwC,,0.00776,https://api.spotify.com/v1/audio-analysis/3Z8FwOEN59mRMxDCtb8N0A,0.63,172762.0,0.633,3Z8FwOEN59mRMxDCtb8N0A,0.0,4.0,0.0541,-7.088,1.0,0.0457,93.995,4.0,https://api.spotify.com/v1/tracks/3Z8FwOEN59mRMxDCtb8N0A,audio_features,spotify:track:3Z8FwOEN59mRMxDCtb8N0A,0.452,89
28,Drake,Time Flies,hot-100,spotify:track:5H4mXWKcicuLKDn4Jy0sK7,spotify:album:6OQ9gBfg5EXeNAEwGSs6jK,,0.201,https://api.spotify.com/v1/audio-analysis/5H4mXWKcicuLKDn4Jy0sK7,0.864,192932.0,0.477,5H4mXWKcicuLKDn4Jy0sK7,0.0,10.0,0.182,-5.786,1.0,0.224,86.46,4.0,https://api.spotify.com/v1/tracks/5H4mXWKcicuLKDn4Jy0sK7,audio_features,spotify:track:5H4mXWKcicuLKDn4Jy0sK7,0.5,82
29,Powfu,Death Bed,hot-100,spotify:track:7eJMfftS33KTjuF7lTsMCx,spotify:album:2p9gK2BcdrloHNJwarc9gc,,0.731,https://api.spotify.com/v1/audio-analysis/7eJMfftS33KTjuF7lTsMCx,0.726,173333.0,0.431,7eJMfftS33KTjuF7lTsMCx,0.0,8.0,0.696,-8.765,0.0,0.135,144.026,4.0,https://api.spotify.com/v1/tracks/7eJMfftS33KTjuF7lTsMCx,audio_features,spotify:track:7eJMfftS33KTjuF7lTsMCx,0.348,98
30,Drake,Deep Pockets,hot-100,spotify:track:3IvMYBE7A3c7to1aEcfFJk,spotify:album:6OQ9gBfg5EXeNAEwGSs6jK,,0.482,https://api.spotify.com/v1/audio-analysis/3IvMYBE7A3c7to1aEcfFJk,0.473,222929.0,0.824,3IvMYBE7A3c7to1aEcfFJk,0.0,7.0,0.605,-3.68,0.0,0.163,77.888,4.0,https://api.spotify.com/v1/tracks/3IvMYBE7A3c7to1aEcfFJk,audio_features,spotify:track:3IvMYBE7A3c7to1aEcfFJk,0.374,79
31,Roddy Ricch,High Fashion,hot-100,spotify:track:07KXEDMj78x68D884wgVEm,spotify:album:52u4anZbHd6UInnmHRFzba,,0.269,https://api.spotify.com/v1/audio-analysis/07KXEDMj78x68D884wgVEm,0.831,220487.0,0.499,07KXEDMj78x68D884wgVEm,0.0,11.0,0.3,-8.442,0.0,0.114,97.956,4.0,https://api.spotify.com/v1/tracks/07KXEDMj78x68D884wgVEm,audio_features,spotify:track:07KXEDMj78x68D884wgVEm,0.511,88
32,Drake,Demons,hot-100,spotify:track:05aZ9sAU1YXndHv0FMi9iW,spotify:album:6OQ9gBfg5EXeNAEwGSs6jK,,0.423,https://api.spotify.com/v1/audio-analysis/05aZ9sAU1YXndHv0FMi9iW,0.543,204805.0,0.766,05aZ9sAU1YXndHv0FMi9iW,0.0,0.0,0.155,-3.387,0.0,0.343,106.869,3.0,https://api.spotify.com/v1/tracks/05aZ9sAU1YXndHv0FMi9iW,audio_features,spotify:track:05aZ9sAU1YXndHv0FMi9iW,0.729,82
33,Drake,When To Say When,hot-100,spotify:track:5TCBWmEBrin7etRa4Lswr1,spotify:album:6OQ9gBfg5EXeNAEwGSs6jK,,0.252,https://api.spotify.com/v1/audio-analysis/5TCBWmEBrin7etRa4Lswr1,0.41,223124.0,0.82,5TCBWmEBrin7etRa4Lswr1,0.0,1.0,0.538,-6.808,1.0,0.533,170.718,4.0,https://api.spotify.com/v1/tracks/5TCBWmEBrin7etRa4Lswr1,audio_features,spotify:track:5TCBWmEBrin7etRa4Lswr1,0.526,79
34,Luke Combs,Does To Me,hot-100,spotify:track:0nGXi46VcQQ56ZJR428MKS,spotify:album:0S9D5NIDp2YXhYwlvuJzqx,,0.311,https://api.spotify.com/v1/audio-analysis/0nGXi46VcQQ56ZJR428MKS,0.616,223320.0,0.849,0nGXi46VcQQ56ZJR428MKS,0.0,0.0,0.311,-4.897,1.0,0.0373,113.065,4.0,https://api.spotify.com/v1/tracks/0nGXi46VcQQ56ZJR428MKS,audio_features,spotify:track:0nGXi46VcQQ56ZJR428MKS,0.638,73
35,Surfaces,Sunday Best,hot-100,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,spotify:album:3mMWlBGocBwsS1Q0o9wvlc,,0.183,https://api.spotify.com/v1/audio-analysis/1Cv1YLb4q0RzL6pybtaMLo,0.878,158571.0,0.525,1Cv1YLb4q0RzL6pybtaMLo,0.0,5.0,0.0714,-6.832,1.0,0.0578,112.022,4.0,https://api.spotify.com/v1/tracks/1Cv1YLb4q0RzL6pybtaMLo,audio_features,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,0.694,94
36,Drake,Landed,hot-100,spotify:track:3KixNgUEaDtrKJVzdqjU5q,spotify:album:6OQ9gBfg5EXeNAEwGSs6jK,,0.00606,https://api.spotify.com/v1/audio-analysis/3KixNgUEaDtrKJVzdqjU5q,0.881,152195.0,0.636,3KixNgUEaDtrKJVzdqjU5q,0.0,7.0,0.111,-4.629,1.0,0.287,163.949,4.0,https://api.spotify.com/v1/tracks/3KixNgUEaDtrKJVzdqjU5q,audio_features,spotify:track:3KixNgUEaDtrKJVzdqjU5q,0.715,80
37,Dua Lipa,Break My Heart,hot-100,spotify:track:017PF4Q3l4DBUiWoXk4OWT,spotify:album:7fJJK56U9fHixgO0HQkhtI,,0.167,https://api.spotify.com/v1/audio-analysis/017PF4Q3l4DBUiWoXk4OWT,0.73,221820.0,0.729,017PF4Q3l4DBUiWoXk4OWT,1.39e-06,4.0,0.349,-3.434,0.0,0.0886,113.012,4.0,https://api.spotify.com/v1/tracks/017PF4Q3l4DBUiWoXk4OWT,audio_features,spotify:track:017PF4Q3l4DBUiWoXk4OWT,0.467,90
38,Thomas Rhett,Beer Can't Fix,hot-100,spotify:track:7idmHTAQQPUFqdjXkoooXD,spotify:album:5gnWhEFNbtCn0RLG2cp90g,,0.0317,https://api.spotify.com/v1/audio-analysis/7idmHTAQQPUFqdjXkoooXD,0.711,209733.0,0.774,7idmHTAQQPUFqdjXkoooXD,0.0,7.0,0.124,-4.068,1.0,0.0308,111.016,4.0,https://api.spotify.com/v1/tracks/7idmHTAQQPUFqdjXkoooXD,audio_features,spotify:track:7idmHTAQQPUFqdjXkoooXD,0.939,77
39,Juice WRLD,Righteous,hot-100,spotify:track:0OyQns5ayNK2OVaES0Vb8t,spotify:album:5hxLDyEJV1IvgoAquaImWW,,0.0397,https://api.spotify.com/v1/audio-analysis/0OyQns5ayNK2OVaES0Vb8t,0.707,243357.0,0.622,0OyQns5ayNK2OVaES0Vb8t,0.0,0.0,0.149,-6.951,1.0,0.031,142.942,4.0,https://api.spotify.com/v1/tracks/0OyQns5ayNK2OVaES0Vb8t,audio_features,spotify:track:0OyQns5ayNK2OVaES0Vb8t,0.223,91
40,blackbear,Hot Girl Bummer,hot-100,spotify:track:7aiClxsDWFRQ0Kzk5KI5ku,spotify:album:37CqAwxTungNxKpIK5vSgE,,0.128,https://api.spotify.com/v1/audio-analysis/7aiClxsDWFRQ0Kzk5KI5ku,0.778,185093.0,0.559,7aiClxsDWFRQ0Kzk5KI5ku,0.0,6.0,0.399,-7.109,0.0,0.0776,129.989,1.0,https://api.spotify.com/v1/tracks/7aiClxsDWFRQ0Kzk5KI5ku,audio_features,spotify:track:7aiClxsDWFRQ0Kzk5KI5ku,0.678,89
41,Jack Harlow,Whats Poppin,hot-100,spotify:track:1jaTQ3nqY3oAAYyCTbIvnM,spotify:album:7AaqMMiYMvnMB3RcS8u3EY,,0.017,https://api.spotify.com/v1/audio-analysis/1jaTQ3nqY3oAAYyCTbIvnM,0.923,139741.0,0.604,1jaTQ3nqY3oAAYyCTbIvnM,0.0,11.0,0.272,-6.671,0.0,0.245,145.062,4.0,https://api.spotify.com/v1/tracks/1jaTQ3nqY3oAAYyCTbIvnM,audio_features,spotify:track:1jaTQ3nqY3oAAYyCTbIvnM,0.826,92
42,Drake,From Florida With Love,hot-100,spotify:track:0YkUwXxnTkeJBvt5upeEtP,spotify:album:6OQ9gBfg5EXeNAEwGSs6jK,,0.768,https://api.spotify.com/v1/audio-analysis/0YkUwXxnTkeJBvt5upeEtP,0.787,234783.0,0.477,0YkUwXxnTkeJBvt5upeEtP,0.0,6.0,0.104,-7.837,0.0,0.199,80.506,4.0,https://api.spotify.com/v1/tracks/0YkUwXxnTkeJBvt5upeEtP,audio_features,spotify:track:0YkUwXxnTkeJBvt5upeEtP,0.476,79
43,Rod Wave,Heart On Ice,hot-100,spotify:track:6fWa5CRgy0z30OeGZyMBvD,spotify:album:3M7JdMPr8cOC2fboCXQh7s,,0.0513,https://api.spotify.com/v1/audio-analysis/6fWa5CRgy0z30OeGZyMBvD,0.733,159670.0,0.389,6fWa5CRgy0z30OeGZyMBvD,0.0,10.0,0.141,-8.468,0.0,0.0738,157.878,3.0,https://api.spotify.com/v1/tracks/6fWa5CRgy0z30OeGZyMBvD,audio_features,spotify:track:6fWa5CRgy0z30OeGZyMBvD,0.244,83
44,Mustard ,Ballin',hot-100,spotify:track:3QzAOrNlsabgbMwlZt7TAY,spotify:album:2WrNHOba5u6P9S9xEboaUy,,0.392,https://api.spotify.com/v1/audio-analysis/3QzAOrNlsabgbMwlZt7TAY,0.809,180435.0,0.545,3QzAOrNlsabgbMwlZt7TAY,0.0,7.0,0.151,-6.678,1.0,0.0735,97.008,4.0,https://api.spotify.com/v1/tracks/3QzAOrNlsabgbMwlZt7TAY,audio_features,spotify:track:3QzAOrNlsabgbMwlZt7TAY,0.244,88
45,Travis Denning,After A Few,hot-100,spotify:track:1z6wl2rwKatfmza6usanWw,spotify:album:5Z6UUS0n3Oz7i2bDLEdbWL,,0.0146,https://api.spotify.com/v1/audio-analysis/1z6wl2rwKatfmza6usanWw,0.617,213493.0,0.849,1z6wl2rwKatfmza6usanWw,0.0,10.0,0.194,-4.316,0.0,0.0355,106.998,4.0,https://api.spotify.com/v1/tracks/1z6wl2rwKatfmza6usanWw,audio_features,spotify:track:1z6wl2rwKatfmza6usanWw,0.695,73
46,Tones,Dance Monkey,hot-100,spotify:track:2XU0oxnq2qxCpomAAuJY8K,spotify:album:0UywfDKYlyiu1b38DRrzYD,,0.692,https://api.spotify.com/v1/audio-analysis/2XU0oxnq2qxCpomAAuJY8K,0.824,209438.0,0.588,2XU0oxnq2qxCpomAAuJY8K,0.000104,6.0,0.149,-6.4,0.0,0.0924,98.027,4.0,https://api.spotify.com/v1/tracks/2XU0oxnq2qxCpomAAuJY8K,audio_features,spotify:track:2XU0oxnq2qxCpomAAuJY8K,0.513,95
47,Carly Pearce ,I Hope You're Happy Now,hot-100,spotify:track:0Al3wN3keprGTSgG8NBwjr,spotify:album:44gX26I9jSjyy1KXAgquPc,,0.168,https://api.spotify.com/v1/audio-analysis/0Al3wN3keprGTSgG8NBwjr,0.591,198689.0,0.815,0Al3wN3keprGTSgG8NBwjr,8.68e-06,10.0,0.142,-4.725,1.0,0.0366,118.024,4.0,https://api.spotify.com/v1/tracks/0Al3wN3keprGTSgG8NBwjr,audio_features,spotify:track:0Al3wN3keprGTSgG8NBwjr,0.306,78
48,Drake,Losses,hot-100,spotify:track:6fLVTVaHWaEfVKfEgbkf4D,spotify:album:6OQ9gBfg5EXeNAEwGSs6jK,,0.28,https://api.spotify.com/v1/audio-analysis/6fLVTVaHWaEfVKfEgbkf4D,0.551,271184.0,0.57,6fLVTVaHWaEfVKfEgbkf4D,0.0,1.0,0.424,-7.385,0.0,0.351,85.687,4.0,https://api.spotify.com/v1/tracks/6fLVTVaHWaEfVKfEgbkf4D,audio_features,spotify:track:6fLVTVaHWaEfVKfEgbkf4D,0.505,78
49,Drake,War,hot-100,spotify:track:1I55Ea0zVoSKs6MqW7DQ3i,spotify:album:6OQ9gBfg5EXeNAEwGSs6jK,,0.292,https://api.spotify.com/v1/audio-analysis/1I55Ea0zVoSKs6MqW7DQ3i,0.749,180000.0,0.792,1I55Ea0zVoSKs6MqW7DQ3i,0.0,10.0,0.109,-4.151,0.0,0.0826,144.064,4.0,https://api.spotify.com/v1/tracks/1I55Ea0zVoSKs6MqW7DQ3i,audio_features,spotify:track:1I55Ea0zVoSKs6MqW7DQ3i,0.239,80
50,Lewis Capaldi,Before You Go,hot-100,spotify:track:7ce20yLkzuXXLUhzIDoZih,spotify:album:0488X5veBK6t3vSmIiTDJY,,0.604,https://api.spotify.com/v1/audio-analysis/7ce20yLkzuXXLUhzIDoZih,0.459,215107.0,0.575,7ce20yLkzuXXLUhzIDoZih,0.0,3.0,0.0885,-4.858,1.0,0.0573,111.881,4.0,https://api.spotify.com/v1/tracks/7ce20yLkzuXXLUhzIDoZih,audio_features,spotify:track:7ce20yLkzuXXLUhzIDoZih,0.183,89
51,BENEE,Supalonely,hot-100,spotify:track:4nK5YrxbMGZstTLbvj6Gxw,spotify:album:3ZJSoxsPMkNC9eb6gUn0Q8,,0.305,https://api.spotify.com/v1/audio-analysis/4nK5YrxbMGZstTLbvj6Gxw,0.863,223480.0,0.631,4nK5YrxbMGZstTLbvj6Gxw,3.04e-05,7.0,0.123,-4.689,1.0,0.0534,128.977,4.0,https://api.spotify.com/v1/tracks/4nK5YrxbMGZstTLbvj6Gxw,audio_features,spotify:track:4nK5YrxbMGZstTLbvj6Gxw,0.817,95
52,Sam Hunt,Hard To Forget,hot-100,spotify:track:10xuH52YSXHWFwCaF1fsDd,spotify:album:1xRcR4iSouBrfVhuqFkPAJ,,0.23,https://api.spotify.com/v1/audio-analysis/10xuH52YSXHWFwCaF1fsDd,0.689,204760.0,0.689,10xuH52YSXHWFwCaF1fsDd,0.0,4.0,0.57,-5.517,1.0,0.045,130.069,4.0,https://api.spotify.com/v1/tracks/10xuH52YSXHWFwCaF1fsDd,audio_features,spotify:track:10xuH52YSXHWFwCaF1fsDd,0.664,73
53,Lil Baby,Emotionally Scarred,hot-100,spotify:track:7ge7BHazYbVKi8qyZUX1Bm,spotify:album:1ynyQdPQiXdYJNQEDL1S3d,,0.0286,https://api.spotify.com/v1/audio-analysis/7ge7BHazYbVKi8qyZUX1Bm,0.585,197530.0,0.641,7ge7BHazYbVKi8qyZUX1Bm,0.0,6.0,0.316,-4.269,0.0,0.133,88.284,4.0,https://api.spotify.com/v1/tracks/7ge7BHazYbVKi8qyZUX1Bm,audio_features,spotify:track:7ge7BHazYbVKi8qyZUX1Bm,0.266,79
54,Lil Baby,Sum 2 Prove,hot-100,spotify:track:2u3EyuCqqV31woqGvO9LBz,spotify:album:7KPtAktRGrVjy0QV3MXnZk,,0.0174,https://api.spotify.com/v1/audio-analysis/2u3EyuCqqV31woqGvO9LBz,0.823,205760.0,0.552,2u3EyuCqqV31woqGvO9LBz,0.0,4.0,0.122,-7.57,0.0,0.324,124.038,4.0,https://api.spotify.com/v1/tracks/2u3EyuCqqV31woqGvO9LBz,audio_features,spotify:track:2u3EyuCqqV31woqGvO9LBz,0.418,78
55,Luke Combs,Six Feet Apart,hot-100,spotify:track:3aMUiKCIXJeurR5ppEMJZD,spotify:album:32lkvwsTJrI3SVQUuKTy2R,,0.335,https://api.spotify.com/v1/audio-analysis/3aMUiKCIXJeurR5ppEMJZD,0.565,199068.0,0.598,3aMUiKCIXJeurR5ppEMJZD,0.0,6.0,0.124,-5.894,1.0,0.0276,155.814,4.0,https://api.spotify.com/v1/tracks/3aMUiKCIXJeurR5ppEMJZD,audio_features,spotify:track:3aMUiKCIXJeurR5ppEMJZD,0.449,76
56,Lil Baby,All In,hot-100,spotify:track:1ZRjLZcNTm1vUgrexBp3px,spotify:album:5VVILXgB1joAxfZkOlWs8U,,0.0716,https://api.spotify.com/v1/audio-analysis/1ZRjLZcNTm1vUgrexBp3px,0.836,156032.0,0.649,1ZRjLZcNTm1vUgrexBp3px,0.0,11.0,0.0943,-6.442,1.0,0.332,95.084,4.0,https://api.spotify.com/v1/tracks/1ZRjLZcNTm1vUgrexBp3px,audio_features,spotify:track:1ZRjLZcNTm1vUgrexBp3px,0.294,74
57,twenty one pilots,Level Of Concern,hot-100,spotify:track:6xZ4Q2k2ompmDppyeESIY8,spotify:album:4h3HXlnt6lryGzGbWmcFuY,,0.32,https://api.spotify.com/v1/audio-analysis/6xZ4Q2k2ompmDppyeESIY8,0.754,220051.0,0.583,6xZ4Q2k2ompmDppyeESIY8,0.00015,4.0,0.144,-7.34,0.0,0.0432,122.012,4.0,https://api.spotify.com/v1/tracks/6xZ4Q2k2ompmDppyeESIY8,audio_features,spotify:track:6xZ4Q2k2ompmDppyeESIY8,0.77,88
58,Lil Baby ,We Paid,hot-100,spotify:track:6gxKUmycQX7uyMwJcweFjp,spotify:album:6uhEg4ASZYLIilZFCBFy1r,,0.135,https://api.spotify.com/v1/audio-analysis/6gxKUmycQX7uyMwJcweFjp,0.926,181929.0,0.542,6gxKUmycQX7uyMwJcweFjp,0.0,1.0,0.0877,-5.064,1.0,0.293,135.14,4.0,https://api.spotify.com/v1/tracks/6gxKUmycQX7uyMwJcweFjp,audio_features,spotify:track:6gxKUmycQX7uyMwJcweFjp,0.564,75
59,The Weeknd,In Your Eyes,hot-100,spotify:track:7szuecWAPwGoV1e5vGu8tl,spotify:album:4yP0hdKOZPNshxUOjY0cZj,,0.00285,https://api.spotify.com/v1/audio-analysis/7szuecWAPwGoV1e5vGu8tl,0.667,237520.0,0.719,7szuecWAPwGoV1e5vGu8tl,8.1e-05,7.0,0.0736,-5.371,0.0,0.0346,100.021,4.0,https://api.spotify.com/v1/tracks/7szuecWAPwGoV1e5vGu8tl,audio_features,spotify:track:7szuecWAPwGoV1e5vGu8tl,0.717,92
60,Pop Smoke,Dior,hot-100,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,spotify:album:6d1vGZsr6Uy3h9IigBpPAf,,0.212,https://api.spotify.com/v1/audio-analysis/79s5XnCN4TJKTVMSmOx8Ep,0.548,216387.0,0.805,79s5XnCN4TJKTVMSmOx8Ep,0.000389,7.0,0.408,-5.732,1.0,0.351,142.094,4.0,https://api.spotify.com/v1/tracks/79s5XnCN4TJKTVMSmOx8Ep,audio_features,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,0.648,84
61,StaySolidRocky,Party Girl,hot-100,spotify:track:5RqR4ZCCKJDcBLIn4sih9l,spotify:album:4NPX54YtocHqTOq6yXDEFM,,0.749,https://api.spotify.com/v1/audio-analysis/5RqR4ZCCKJDcBLIn4sih9l,0.728,147800.0,0.431,5RqR4ZCCKJDcBLIn4sih9l,0.0,6.0,0.0996,-9.966,0.0,0.0622,130.022,4.0,https://api.spotify.com/v1/tracks/5RqR4ZCCKJDcBLIn4sih9l,audio_features,spotify:track:5RqR4ZCCKJDcBLIn4sih9l,0.629,86
62,Lil Baby,Social Distancing,hot-100,spotify:track:1RrQK0BIyxZaOooNDVSEaZ,spotify:album:6uhEg4ASZYLIilZFCBFy1r,,0.0471,https://api.spotify.com/v1/audio-analysis/1RrQK0BIyxZaOooNDVSEaZ,0.849,137826.0,0.64,1RrQK0BIyxZaOooNDVSEaZ,0.0,5.0,0.321,-5.15,1.0,0.196,126.005,4.0,https://api.spotify.com/v1/tracks/1RrQK0BIyxZaOooNDVSEaZ,audio_features,spotify:track:1RrQK0BIyxZaOooNDVSEaZ,0.36,73
63,NLE Choppa,Walk Em Down,hot-100,spotify:track:4cSSL3YafYjM3yjgFO1vJg,spotify:album:3EYg0XBIcyz3OvhIy7gsZQ,,0.268,https://api.spotify.com/v1/audio-analysis/4cSSL3YafYjM3yjgFO1vJg,0.867,173288.0,0.744,4cSSL3YafYjM3yjgFO1vJg,0.0,9.0,0.0713,-5.171,0.0,0.228,84.005,4.0,https://api.spotify.com/v1/tracks/4cSSL3YafYjM3yjgFO1vJg,audio_features,spotify:track:4cSSL3YafYjM3yjgFO1vJg,0.645,89
64,Kenny Chesney,Here And Now,hot-100,spotify:track:0NSwXfEWMG7HIRvXioGu03,spotify:album:0CBezlC6aZNKVf2554t53k,,0.0477,https://api.spotify.com/v1/audio-analysis/0NSwXfEWMG7HIRvXioGu03,0.52,171493.0,0.841,0NSwXfEWMG7HIRvXioGu03,0.0,9.0,0.25,-3.048,1.0,0.0524,147.963,4.0,https://api.spotify.com/v1/tracks/0NSwXfEWMG7HIRvXioGu03,audio_features,spotify:track:0NSwXfEWMG7HIRvXioGu03,0.705,73
65,Ingrid Andress,More Hearts Than Mine,hot-100,spotify:track:0LcspVKJxhEQQSvVMiTPWz,spotify:album:4VMYwWFqX9vUv9otWLRRF5,,0.111,https://api.spotify.com/v1/audio-analysis/0LcspVKJxhEQQSvVMiTPWz,0.413,214160.0,0.428,0LcspVKJxhEQQSvVMiTPWz,0.0,0.0,0.114,-7.414,1.0,0.0296,79.985,4.0,https://api.spotify.com/v1/tracks/0LcspVKJxhEQQSvVMiTPWz,audio_features,spotify:track:0LcspVKJxhEQQSvVMiTPWz,0.391,72
66,Demi Lovato,I Love Me,hot-100,spotify:track:2IHLaN6wwYKQ3S24NsQqpA,spotify:album:3VKVZ7PvA64NtVJChPGDaH,,0.00261,https://api.spotify.com/v1/audio-analysis/2IHLaN6wwYKQ3S24NsQqpA,0.664,203672.0,0.561,2IHLaN6wwYKQ3S24NsQqpA,0.0,6.0,0.0764,-7.031,1.0,0.0495,150.093,4.0,https://api.spotify.com/v1/tracks/2IHLaN6wwYKQ3S24NsQqpA,audio_features,spotify:track:2IHLaN6wwYKQ3S24NsQqpA,0.713,82
67,JP Saxe,If The World Was Ending,hot-100,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,spotify:album:7BrlhEO8dHiNmU8A1Ep9RZ,,0.866,https://api.spotify.com/v1/audio-analysis/2kJwzbxV2ppxnQoYw4GLBZ,0.464,208687.0,0.473,2kJwzbxV2ppxnQoYw4GLBZ,0.0,1.0,0.109,-10.086,1.0,0.129,75.801,4.0,https://api.spotify.com/v1/tracks/2kJwzbxV2ppxnQoYw4GLBZ,audio_features,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,0.604,90
68,Sam Smith ,I'm Ready,hot-100,spotify:track:1fipvP2zmef6vN2IwXfJhY,spotify:album:44msshHeN6irJ1md7GVSlU,,0.00346,https://api.spotify.com/v1/audio-analysis/1fipvP2zmef6vN2IwXfJhY,0.501,200838.0,0.674,1fipvP2zmef6vN2IwXfJhY,3.56e-05,5.0,0.282,-6.363,1.0,0.0408,155.051,4.0,https://api.spotify.com/v1/tracks/1fipvP2zmef6vN2IwXfJhY,audio_features,spotify:track:1fipvP2zmef6vN2IwXfJhY,0.152,88
69,Bad Bunny,Yo Perreo Sola,hot-100,spotify:track:0SqqAgdovOE24BzxIClpjw,spotify:album:5lJqux7orBlA1QzyiBGti1,,0.021,https://api.spotify.com/v1/audio-analysis/0SqqAgdovOE24BzxIClpjw,0.86,172127.0,0.758,0SqqAgdovOE24BzxIClpjw,6.54e-05,11.0,0.344,-5.16,1.0,0.0695,97.014,4.0,https://api.spotify.com/v1/tracks/0SqqAgdovOE24BzxIClpjw,audio_features,spotify:track:0SqqAgdovOE24BzxIClpjw,0.453,93
70,Regard,Ride It.,hot-100,spotify:track:2tnVG71enUj33Ic2nFN6kZ,spotify:album:4zOhjJfe0dwqsNdDYk622E,,0.177,https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ,0.88,157606.0,0.751,2tnVG71enUj33Ic2nFN6kZ,6.43e-05,7.0,0.106,-4.258,0.0,0.0874,117.948,4.0,https://api.spotify.com/v1/tracks/2tnVG71enUj33Ic2nFN6kZ,audio_features,spotify:track:2tnVG71enUj33Ic2nFN6kZ,0.884,90
71,H.E.R.,Slide,hot-100,spotify:track:2rTnVB1bvwxHtaIl4uVu7f,spotify:album:6b3LhhX9Lt2861Dsh3ZCC2,,0.0807,https://api.spotify.com/v1/audio-analysis/2rTnVB1bvwxHtaIl4uVu7f,0.827,238321.0,0.469,2rTnVB1bvwxHtaIl4uVu7f,8.12e-06,10.0,0.207,-9.141,0.0,0.341,97.028,4.0,https://api.spotify.com/v1/tracks/2rTnVB1bvwxHtaIl4uVu7f,audio_features,spotify:track:2rTnVB1bvwxHtaIl4uVu7f,0.196,79
72,Miranda Lambert,Bluebird,hot-100,spotify:track:0kPeZAyIhIfeZNrtfjJGDB,spotify:album:5Or2XM0Gjy6Y8qlaERqsSn,,0.038,https://api.spotify.com/v1/audio-analysis/0kPeZAyIhIfeZNrtfjJGDB,0.661,209760.0,0.633,0kPeZAyIhIfeZNrtfjJGDB,2.82e-06,7.0,0.124,-5.986,1.0,0.0349,81.984,4.0,https://api.spotify.com/v1/tracks/0kPeZAyIhIfeZNrtfjJGDB,audio_features,spotify:track:0kPeZAyIhIfeZNrtfjJGDB,0.613,74
73,JACKBOYS,Out West,hot-100,spotify:track:6gi6y1xwmVszDWkUqab1qw,spotify:album:1Sf8GsXG32t0jNrX11xqWx,,0.0104,https://api.spotify.com/v1/audio-analysis/6gi6y1xwmVszDWkUqab1qw,0.802,157712.0,0.591,6gi6y1xwmVszDWkUqab1qw,0.0,8.0,0.196,-4.895,1.0,0.225,139.864,4.0,https://api.spotify.com/v1/tracks/6gi6y1xwmVszDWkUqab1qw,audio_features,spotify:track:6gi6y1xwmVszDWkUqab1qw,0.309,87
74,Brett Young,Catch,hot-100,spotify:track:53cGGBxGPaRjP0HVUESyW5,spotify:album:3TJSHb2z7Zo2K8ff8bMSik,,0.0248,https://api.spotify.com/v1/audio-analysis/53cGGBxGPaRjP0HVUESyW5,0.566,196440.0,0.765,53cGGBxGPaRjP0HVUESyW5,0.0,2.0,0.0783,-6.337,1.0,0.0439,156.036,4.0,https://api.spotify.com/v1/tracks/53cGGBxGPaRjP0HVUESyW5,audio_features,spotify:track:53cGGBxGPaRjP0HVUESyW5,0.604,72
