artist,uri,followers,genres,popularity,decade,is_recommended,billboard
Eve 6,spotify:artist:4Eqd24yS5YcxI8b6Xfuwr8,252266,"['alternative metal', 'alternative rock', 'pop rock', 'post-grunge']",57,1990.0,1,
P.M. Dawn,spotify:artist:5DgjOwTN6o76J5Gf8MzEoL,62448,[],46,1990.0,1,
David Toop,spotify:artist:3jFTMxWP6at3FioQqFGmjC,3213,"['british experimental', 'drone', 'fourth world', 'sound art']",21,1990.0,1,
Changing Faces,spotify:artist:3lJ6jvOiNY46L2juqXufpf,309619,"['girl group', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",41,1990.0,1,
Tag,spotify:artist:7hfRDZ2GLXzts759hMrdmt,5580,[],33,1990.0,1,
Neutral Milk Hotel,spotify:artist:2ooIqOf4X2uz4mMptXCtie,403796,"['alternative rock', 'anti-folk', 'athens indie', 'chamber pop', 'e6fi', 'freak folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'noise pop']",61,1990.0,0,
Gerald Levert,spotify:artist:7BLOa6FxCbMnowidkQfLIA,509310,"['funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",50,1990.0,0,
The Black Devils,spotify:artist:6wKfTQNQniVJiS8yfl0EBN,220,['indorock'],14,1990.0,1,
Queen Latifah,spotify:artist:5m7wCUhYhBh7A3A3YMxrbt,96567,"['conscious hip hop', 'east coast hip hop', 'hip hop', 'hip pop', 'new jersey rap']",60,1990.0,1,
Jeff Autry,spotify:artist:5APpALqCaBOaYcYYnIu72X,213,['instrumental bluegrass'],20,1990.0,1,
Nate Dogg ,spotify:artist:1Oa0bMld0A3u5OTYfMzp5h,823610,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",78,1990.0,0,
Marilyn Crispell,spotify:artist:0w4mLSXg39n1UuyK7eNLTD,1947,"['avant-garde jazz', 'ecm-style jazz', 'free improvisation', 'free jazz', 'jazz piano', 'modern jazz piano']",42,1990.0,1,
Nikki Iles,spotify:artist:5LGovBijogk6ID8SKqle96,286,['british jazz'],20,1990.0,1,
Robyn,spotify:artist:6UE7nl9mha6s8z0wFQFIZ2,641199,"['art pop', 'dance pop', 'electropop', 'pop', 'pop rock', 'scandipop', 'swedish electropop', 'swedish pop']",68,1990.0,0,
Tal Farlow,spotify:artist:0dIXV3ffgWlMcnywNIy0Wf,10712,"['bebop', 'cool jazz', 'jazz guitar']",34,1990.0,1,
Randy Edelman,spotify:artist:3shMd6Vll0mOcviQ3hrk8m,17572,"['classic soundtrack', 'scorecore', 'soundtrack']",46,1990.0,1,
Glad,spotify:artist:3L5iYAziSDnuaHsSgbkcIP,95704,"['dub', 'french reggae', 'reggae', 'rock steady', 'roots reggae', 'ska']",50,1990.0,1,
Jeanne Mas,spotify:artist:1yGmI1ZztrHtndLgHTnz9J,1467,['brazilian gospel'],16,1990.0,1,
Ol' Dirty Bastard ,spotify:artist:50NoVNy9GU1lCrDV8iGpyu,541657,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop']",64,1990.0,0,
SWV,spotify:artist:2NmK5FyrQ18HOPXq1UBzqa,1040961,"['dance pop', 'girl group', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'quiet storm', 'r&b', 'urban contemporary']",64,1990.0,0,
Ol' Dirty Bastard,spotify:artist:50NoVNy9GU1lCrDV8iGpyu,541657,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop']",64,1990.0,0,
Wu-Tang Clan,spotify:artist:34EP7KEpOjXcM2TCat1ISk,1658048,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",71,1990.0,0,
Rune Lindblad,spotify:artist:4woT1b9yAUJwomdRrQ0TD2,230,"['acousmatic', 'deep free jazz', 'musique concrete']",3,1990.0,1,
Blessid Union Of Souls,spotify:artist:4W4gYpQ2AQq7US2HZS13Qw,59818,"['cowpunk', 'neo mellow', 'pop rock', 'post-grunge']",45,1990.0,1,
Lloyd Miller,spotify:artist:5IitSBtyiWJjnk6U0jPxut,1684,['spiritual jazz'],18,1990.0,1,
Alannah Myles,spotify:artist:6IYnSXO40Bh7Zdqhf6rQoj,56926,"['classic canadian rock', 'new wave pop']",59,1990.0,1,
Rick Braun,spotify:artist:4ThkLup6LmqCUuHuG434zZ,21967,"['jazz trumpet', 'smooth jazz']",48,1990.0,1,
The Tony Rich Project,spotify:artist:7uwPrVdjss0FyCCTzpLx5A,36761,"['new jack swing', 'r&b', 'urban contemporary']",42,1990.0,1,
Bugge Wesseltoft,spotify:artist:4p35pLn1lRgqoVVsnqNZEK,34876,"['norwegian contemporary jazz', 'norwegian jazz', 'nu jazz']",45,1990.0,1,
Smooth,spotify:artist:530BQdnWKWSFYjg8SKUGbN,293,[],55,1990.0,1,
Michael Peterson,spotify:artist:5SOL8Hz0JUmgBWHggBQ5Kz,24408,"['country', 'country road']",37,1990.0,1,
Apocalyptica,spotify:artist:4Lm0pUvmisUHMdoky5ch2I,619188,"['alternative metal', 'bow pop', 'cello', 'power metal']",63,1990.0,0,
Stereolab,spotify:artist:3Rj0tDHoX7C5NFq5DKIpHt,150635,"['alternative rock', 'art pop', 'art rock', 'chamber pop', 'chamber psych', 'dance rock', 'dance-punk', 'dream pop', 'electronica', 'experimental', 'experimental pop', 'experimental rock', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'neo-psychedelic', 'new wave', 'noise pop', 'slow core']",56,1990.0,1,
Buckethead,spotify:artist:0fDF0jjmdouCIeWhNnblwV,217810,"['funk metal', 'instrumental rock', 'neo classical metal', 'shred']",55,1990.0,1,
The King's Singers,spotify:artist:5lR7yDVN4z9kahOiUSlMhe,42624,"['a cappella', 'british choir', 'cambridge choir', 'choral', 'polyphony', 'vocal ensemble']",49,1990.0,1,
Vagn Holmboe,spotify:artist:2fIyjIWgsOUBjwowqLXU8A,427,"['contemporary classical', 'danish classical', 'danish contemporary classical', 'early modern classical', 'neoclassicism']",10,1990.0,1,
Brownstone,spotify:artist:6dQgkiJm1fRkcqKOvPzysr,246748,"['girl group', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",51,1990.0,1,
The Boss,spotify:artist:40wVf0nTSUmeWTbucENvIq,1173,['bossa nova cover'],48,1990.0,1,
Swingin' Utters,spotify:artist:6zXHaJc2ZqAmSyxT606ccM,32377,"['melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",45,1990.0,1,
Half Japanese,spotify:artist:1YPYaJyUobMi0eABhZo92N,13356,"['experimental rock', 'gbvfi', 'lo-fi', 'no wave', 'outsider', 'post-punk']",25,1990.0,1,
Morcheeba,spotify:artist:6bWxFw65IEJzBYjx3SxUXd,516054,"['big beat', 'bmore', 'downtempo', 'electronica', 'nu jazz', 'trip hop']",61,1990.0,0,
Clint Black,spotify:artist:3Ay15wt0QChT4Kapsuw5Jt,502311,"['country', 'country road', 'country rock']",61,1990.0,0,
Rebekah,spotify:artist:5LJnvWUrVdnEPvKBgfwz0Y,63,[],25,1990.0,1,
Chumbawamba,spotify:artist:0TcYeHEK9sBtv7xPbKhzHz,56855,['anarcho-punk'],58,1990.0,1,
Tennessee Ernie Ford,spotify:artist:7u6FSuqT3SWE2kO8rNVjfp,36283,"['bluegrass gospel', 'country boogie', 'country gospel', 'yodeling']",51,1990.0,1,
Ice Cube,spotify:artist:3Mcii5XWf6E0lrY3Uky4cA,3583686,"['conscious hip hop', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'west coast rap']",75,1990.0,0,
BLACKstreet,spotify:artist:2P3cjUru4H3fhSXXNxE9kA,467286,"['boy band', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'rap', 'urban contemporary']",66,1990.0,0,
The Outhere Brothers,spotify:artist:4eb7QPyORtTxhMiLBo3YWK,10412,"['eurodance', 'hip house']",46,1990.0,1,
La Lupita,spotify:artist:64Fg1xlMcuDptp5EiNIIcB,246590,"['latin alternative', 'latin rock', 'mexican indie', 'mexican rock', 'rock en espanol']",48,1990.0,1,
Case ,spotify:artist:08dD0frW9WYHRGVa40oILp,24417,['otacore'],61,1990.0,1,
Mr. President,spotify:artist:7KBkgunlONG7LPxs93pgpp,59937,"['bubblegum dance', 'eurodance', 'europop', 'german techno', 'hip house']",59,1990.0,1,
The Get Up Kids,spotify:artist:54Bjxn26WsjfslQbNVtSCm,89167,"['dreamo', 'emo', 'emo punk', 'indie pop', 'kc indie', 'midwest emo', 'pop punk', 'post-hardcore']",46,1990.0,1,
Lisa Keith,spotify:artist:68sMSV8NvbARSYCmFzzSpQ,71,[],19,1990.0,1,
Nas ,spotify:artist:3Bnq7jiU506HcPjRgQ43TM,404537,"['bossa nova', 'forro', 'mpb', 'samba']",63,1990.0,0,
Mary J. Blige,spotify:artist:1XkoF8ryArs86LZvFOkbyr,2251489,"['dance pop', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary']",74,1990.0,0,
Mattias IA Eklundh,spotify:artist:22upwnTo7nckdSAMI8CrZa,17810,"['avant-garde metal', 'instrumental rock', 'neo classical metal', 'shred']",30,1990.0,1,
Enzo Enzo,spotify:artist:7m4l75rnuQbI88PGYVYLkm,386321,['sertanejo pop'],56,1990.0,1,
Ricky Martin,spotify:artist:7slfeZO9LsJbWgpkIoXBUJ,5340304,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'puerto rican pop']",79,1990.0,0,
Jagged Edge,spotify:artist:7Aq8lpLMSt1Zxu56pe9bmp,1202155,"['atl hip hop', 'dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",66,1990.0,0,
Tela ,spotify:artist:3neWVUeUQRuRsKCkE7VCQs,127,[],43,1990.0,1,
Brand Nubian,spotify:artist:3YyZFf9ZN2YbkqeZia8zHX,124797,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'turntablism']",48,1990.0,1,
Mack 10,spotify:artist:3USpNaxpX1iNqNnQWqg9ob,357275,"['chicano rap', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hyphy', 'rap', 'west coast rap']",59,1990.0,1,
Cookie Monster,spotify:artist:6Cj13QJeMwWbBHjoReeUGv,606,[],32,1990.0,1,
Wilson Phillips,spotify:artist:1yMYjh77WgOVafRkI50mim,280258,"['girl group', 'new wave pop', 'pop rock', 'soft rock']",58,1990.0,1,
Spoon,spotify:artist:0K1q0nXQ8is36PzOKAMbNe,441924,"['alternative dance', 'alternative rock', 'austindie', 'canadian indie', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'modern alternative rock', 'modern rock', 'rock']",62,1990.0,0,
Sarah McLachlan,spotify:artist:4NgNsOXSwIzXlUIJcpnNUp,526879,"['canadian pop', 'canadian singer-songwriter', 'ectofolk', 'folk', 'lilith', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock']",67,1990.0,0,
R. Kelly ,spotify:artist:0cCNT5RyWndpS7Zx7ISEDw,1095,[],70,1990.0,1,
Little Caesar,spotify:artist:5IOstYUATS0EQ77A1DG7gy,9786,"['glam metal', 'hard rock', 'modern hard rock', 'sleaze rock']",28,1990.0,1,
Cleopatra,spotify:artist:14DGJVYmuwwsdHmW8a02eM,4107,"['australian electropop', 'australian hip hop']",45,1990.0,1,
Angelina,spotify:artist:0iQDOaYEA5i9RAF0Z73iXb,66514,['contemporary vocal jazz'],50,1990.0,1,
The Rembrandts,spotify:artist:0gDg7FEsF4Y1jWddJJgcn4,31975,['pop rock'],59,1990.0,1,
Boyz II Men,spotify:artist:6O74knDqdv3XaWtkII7Xjp,1759344,"['boy band', 'new jack swing', 'pop', 'quiet storm', 'r&b', 'urban contemporary']",70,1990.0,0,
The Blues Magoos,spotify:artist:7peASGSN6FkIFQ3XjLfBtB,13015,"['bubblegum pop', 'classic garage rock', 'freakbeat', 'protopunk', 'psychedelic rock']",30,1990.0,1,
David Behrman,spotify:artist:3yX5L54KNk0sSmBscmv1Bv,2006,"['avant-garde', 'drone', 'microtonal', 'minimalism']",13,1990.0,1,
Nelson Ned,spotify:artist:1qBGWp46vgiATN7mfKJd3s,332518,"['bolero', 'mexican rock-and-roll', 'pop romantico', 'ranchera']",53,1990.0,1,
Atom,spotify:artist:6JMHws5haIO6V35YNYDnDw,240689,"['bubblegum dance', 'candy pop', 'dance pop', 'europop', 'girl group']",63,1990.0,1,
Fastball,spotify:artist:7FtVJzRtpQpU61nBwB7cKN,102124,"['pop rock', 'post-grunge']",53,1990.0,1,
Jesse Powell,spotify:artist:4ryyCNxkhfBSXHx4k2lo3T,135692,"['new jack swing', 'r&b', 'urban contemporary']",39,1990.0,1,
Beenie Man,spotify:artist:4L3GTE04bW5N7azA9QPhjA,281113,"['dancehall', 'reggae fusion', 'soca']",62,1990.0,1,
The Kentucky Colonels,spotify:artist:5aV6tDnBgmezgCSTvL5HnV,2567,"['appalachian folk', 'banjo', 'bluegrass', 'old-time']",27,1990.0,1,
John Rea,spotify:artist:5VeUFSZqILFVwxJ6CNXbms,315,[],13,1990.0,1,
Onyx,spotify:artist:10Khz9BDdDT2mzm3330Cvu,254547,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']",55,1990.0,1,
Spiritualized,spotify:artist:6DKmuXxXASTF6xaJwcTfjv,154436,"['alternative rock', 'art pop', 'art rock', 'britpop', 'chamber pop', 'dream pop', 'freak folk', 'indie rock', 'noise pop', 'nu gaze', 'shoegaze', 'slow core']",53,1990.0,1,
Trans-Siberian Orchestra,spotify:artist:5OSQDUNmll299ldFIF1Dau,209322,"['neo classical metal', 'progressive metal']",43,1990.0,1,
Bo Nilsson,spotify:artist:2R7ERKkAkELN1d4RF9Ipq8,93,"['nordic contemporary classical', 'swedish contemporary classical']",6,1990.0,1,
Spice Girls,spotify:artist:0uq5PttqEjj3IH1bzwcrXF,1741010,"['dance pop', 'europop', 'girl group', 'pop', 'pop rock']",71,1990.0,0,
The Click,spotify:artist:01lz5VBfkMFDteSA9pKJuP,154480,"['boy band', 'neo mellow', 'neon pop punk', 'pixie', 'pop emo', 'pop punk', 'pop rock', 'post-teen pop']",54,1990.0,1,
Republica,spotify:artist:06YQ6XwCdPUn8rAXV70gge,27440,"['candy pop', 'new wave pop']",44,1990.0,1,
Hector ,spotify:artist:0l6NEToAlJUoZTzaYJPRZr,24,[],49,1990.0,1,
The Kinleys,spotify:artist:54WwKfYhkYzFRtynSgtTw2,19491,"['country', 'country dawn']",19,1990.0,1,
MeShell Ndegeocello,spotify:artist:0uZRjholJ0fVC2J9EvnYnj,108725,"['funk', 'neo soul']",49,1990.0,1,
Liquid Tension Experiment,spotify:artist:0r1s1XoxdoXECGfyChzb2v,110048,"['instrumental rock', 'jazz metal', 'neo classical metal', 'progressive metal', 'shred']",43,1990.0,1,
S.O.A.P.,spotify:artist:4tc5xhcuEtiRizloAL4wZI,3317,['bubblegum dance'],32,1990.0,1,
2Pac ,spotify:artist:1ZwdS5xdxEREPySFridCfh,8227930,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",81,1990.0,0,
Kristine W,spotify:artist:3tY3dHLP0MmkYwPhNVOU0x,6690,"['diva house', 'tribal house', 'vocal house']",35,1990.0,1,
Morton Feldman,spotify:artist:3Vmj59eAzsbiISxcCBHRCM,17361,"['american contemporary classical', 'avant-garde', 'compositional ambient', 'contemporary classical', 'drone', 'free improvisation', 'minimalism', 'tzadik']",34,1990.0,1,
GZA,spotify:artist:6ns6XAOsw4B0nDUIovAOUO,278144,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",61,1990.0,1,
Art Blakey ,spotify:artist:6QQuESLtKhAOcLW2TeWC2t,82023,"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz drums', 'jazz fusion', 'soul jazz']",46,1990.0,1,
Matt Nathanson,spotify:artist:4NGiEU3Pkd8ASRyQR30jcA,288215,"['acoustic pop', 'indiecoustica', 'neo mellow', 'pop rock']",62,1990.0,1,
Sven Väth,spotify:artist:5TQaBSTOSypp7S4jfSnN3F,137525,"['frankfurt electronic', 'german techno', 'minimal techno', 'techno']",38,1990.0,1,
Del Amitri,spotify:artist:2Q4FnG5T6NTUcAAZwuMV5K,55676,"['britpop', 'celtic rock', 'melancholia', 'new wave pop', 'pop rock', 'scottish rock']",52,1990.0,1,
Skee-Lo,spotify:artist:55Pp4Ns5VfTSFsBraW7MQy,37777,"['hip hop', 'rap', 'west coast rap']",55,1990.0,1,
Even As We Speak,spotify:artist:76TkEBFTqaVNF4KWwaQudW,2240,"['c86', 'tape club', 'twee pop']",18,1990.0,1,
Das EFX,spotify:artist:0auu2itHTxEdAMRHvx7CyG,209486,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'turntablism']",60,1990.0,1,
Le Tigre,spotify:artist:2n6FviARgtjjimZXu18uRM,130487,"['alternative dance', 'dance-punk', 'electroclash', 'new rave', 'queercore', 'riot grrrl']",50,1990.0,1,
LeAnn Rimes,spotify:artist:2d3VHzlOEwXvmBdS4pzOPL,725869,"['country', 'country dawn', 'dance pop', 'pop rock']",64,1990.0,0,
KRS-One,spotify:artist:2gINJ8xw86xawPyGvx1bla,371964,"['bronx hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap', 'turntablism']",59,1990.0,1,
BeauSoleil,spotify:artist:2l1WElL3bl1lKH05n0gYLa,1854,[],16,1990.0,1,
Yo-Yo Ma,spotify:artist:5Dl3HXZjG6ZOWT5cV375lk,379895,"['classical', 'classical cello', 'classical performance']",71,1990.0,1,
Nicole ,spotify:artist:40xbWSB4JPdOkRyuTDy1oP,1447290,"['dance pop', 'electropop', 'europop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",66,1990.0,0,
Slovak Philharmonic,spotify:artist:2rfkmr5WzRN9D9gAfb2ycd,5336,['orchestra'],49,1990.0,1,
A Tribe Called Quest,spotify:artist:09hVIj6vWgoCDtT03h8ZCa,1194216,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'jazz rap', 'queens hip hop', 'rap']",70,1990.0,0,
Alan Munde,spotify:artist:7GR9EyAIkQ21grXZkvd6J6,757,"['banjo', 'bluegrass', 'instrumental bluegrass', 'traditional bluegrass']",18,1990.0,1,
Patra,spotify:artist:4aIN2HphWosDXzCDUTgqWa,11539,['reggae fusion'],35,1990.0,1,
The Goo Goo Dolls,spotify:artist:2sil8z5kiy4r76CRTXxBCA,1594494,"['alternative rock', 'neo mellow', 'permanent wave', 'pop rock', 'post-grunge']",72,1990.0,0,
Jan Johansson,spotify:artist:6DEfX2tZzx9iANmaErvLGf,42805,['swedish jazz'],50,1990.0,1,
Timmy T.,spotify:artist:0CbeG1224FS58EUx4tPevZ,623866,"['australian dance', 'big room', 'catstep', 'edm', 'melbourne bounce', 'melbourne bounce international']",76,1990.0,0,
Carl-Henrik Norin,spotify:artist:7m7RXFtUyr78NzXntILouO,190,['swedish jazz orkester'],3,1990.0,1,
Aphex Twin,spotify:artist:6kBDZFXuLrZgHnvmPu9NsG,576490,"['ambient', 'braindance', 'electronica', 'intelligent dance music', 'uk experimental electronic']",65,1990.0,0,
La Monte Young,spotify:artist:5h2yl4fuAyztOOBgMRyQhE,7907,"['acousmatic', 'american contemporary classical', 'avant-garde', 'contemporary classical', 'drone', 'microtonal', 'minimalism']",18,1990.0,1,
Natalie Merchant,spotify:artist:73JEBdDEFeVaOLg3y0HhBD,227763,"['folk', 'lilith', 'mellow gold', 'new wave pop', 'pop rock', 'singer-songwriter']",57,1990.0,1,
The Pharcyde,spotify:artist:7yk35uHNQclPXFGFoTU44w,375577,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap', 'turntablism', 'west coast rap']",62,1990.0,1,
Destiny's Child,spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i,4018682,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']",75,1990.0,0,
Glenn Medeiros ,spotify:artist:0bByarMN8ryEFQsRo6iCUN,47803,[],53,1990.0,1,
InsideOut A Cappella,spotify:artist:7JfS0b7q4eJVOoHb0ODKvM,7816,"['a cappella', 'christian a cappella', 'lds']",36,1990.0,1,
Diana King,spotify:artist:221iMiF62DFPnVuCLJakP1,30219,['reggae fusion'],50,1990.0,1,
Better Than Ezra,spotify:artist:4UuoJfJ9UybJft7a8E6UHX,245750,"['alternative rock', 'neo mellow', 'pop rock', 'post-grunge']",55,1990.0,1,
Guinga,spotify:artist:5eTFGhsuJJrmwAF2ttmgOl,17518,"['bossa nova', 'brazilian composition', 'choro', 'deep brazilian pop', 'forro', 'samba', 'velha guarda', 'violao']",37,1990.0,1,
Martina McBride,spotify:artist:3P33qFNGBVXl86yQYWspFj,784622,"['contemporary country', 'country', 'country dawn', 'country road']",62,1990.0,0,
Dixie Chicks,spotify:artist:25IG9fa7cbdmCIy3OnuH57,961831,"['contemporary country', 'country', 'country dawn']",73,1990.0,0,
Nice ,spotify:artist:0FRKTwQSToXpCxYMhyUzYY,64331,"['blackgaze', 'dream pop', 'experimental rock', 'noise pop', 'noise rock', 'nu gaze', 'post-rock', 'shoegaze', 'slow core']",50,1990.0,1,
Jimmy Ryser,spotify:artist:0BB5YSCmMcaWLSB9D4vkiI,84,[],2,1990.0,1,
Orchestre Symphonique De Québec,spotify:artist:3ZC5p9tAVLeSRmABaBiVCQ,521,['orchestra'],44,1990.0,1,
Ozymandias,spotify:artist:3Rwb5dCh1FcS4jf8GV9X1l,2981,"['focus', 'neoclassical darkwave']",34,1990.0,1,
Drive Like Jehu,spotify:artist:7FbdCzKUwoZs1v9bCl43Ev,29008,"['emo', 'emocore', 'experimental rock', 'indie punk', 'math rock', 'noise pop', 'noise rock', 'post-hardcore', 'post-punk', 'post-rock', 'screamo']",30,1990.0,1,
Hatebreed,spotify:artist:17Mb968quDHpjCkIyq30QV,349519,"['alternative metal', 'connecticut hardcore', 'groove metal', 'hardcore', 'melodic metalcore', 'metalcore', 'nu metal', 'rap rock']",58,1990.0,1,
Tol ,spotify:artist:4Gso3d4CscCijv0lmajZWs,534366,"['rap', 'trap']",84,1990.0,0,
Suffocation,spotify:artist:4ItRDIouodpnW6nm4TYDk1,113807,"['brutal death metal', 'death metal', 'groove metal', 'metal', 'technical death metal']",41,1990.0,1,
The Notorious B.I.G.,spotify:artist:5me0Irg2ANcsgc93uaYrpb,5068967,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",80,1990.0,0,
The Beatnuts ,spotify:artist:5ynvmGwc83ZoRx2EIWHXLX,95870,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'turntablism']",50,1990.0,1,
RTZ,spotify:artist:4mghkDV9wSayZ9f1kf6qpj,1589,[],17,1990.0,1,
Bonga,spotify:artist:0I6bdBR4Q7uoc3HI1OgI8C,41616,"['afropop', 'morna', 'semba', 'world']",51,1990.0,1,
Next,spotify:artist:4QfOh8rJ0OddhhXHD5QyWs,6747,['basshall'],61,1990.0,1,
Joe,spotify:artist:4CtW1JCmaMN6PhgBBQHxpX,217410,"['brazilian hip hop', 'funk ostentacao']",61,1990.0,1,
New York Ska-Jazz Ensemble,spotify:artist:0ADVX4vKQN1saCsOdl67Fj,42756,"['euroska', 'ska', 'ska jazz', 'ska revival', 'traditional ska']",39,1990.0,1,
Oscar the Grouch,spotify:artist:65pCIAyxdPkSTh6JEbIzB4,319,[],2,1990.0,1,
Damn Yankees,spotify:artist:7ihLzUpuNecU5VBkvOUDNq,262686,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'rock']",52,1990.0,1,
Saves The Day,spotify:artist:5gWhlJBlLQGLOgYWO8lwCU,104476,"['alternative emo', 'dreamo', 'emo', 'indie pop', 'melodic hardcore', 'new jersey hardcore', 'pop punk', 'post-hardcore', 'screamo']",50,1990.0,1,
Imogen Heap,spotify:artist:6Xb4ezwoAQC4516kI89nWz,320410,"['etherpop', 'lilith', 'metropopolis']",61,1990.0,1,
Acerina Y Su Danzonera,spotify:artist:3WsvaFzZ9DOpXr6YcrFkTh,15882,"['bolero', 'mexican rock-and-roll', 'mexican son', 'ranchera']",38,1990.0,1,
Dødheimsgard,spotify:artist:4EzPNgGmh8l2xPoTEgivT8,12204,"['atmospheric black metal', 'avant-garde black metal', 'avant-garde metal', 'black metal', 'cosmic black metal', 'dark black metal', 'industrial black metal', 'norwegian black metal', 'norwegian metal', 'pagan black metal', 'post-black metal', 'symphonic black metal']",23,1990.0,1,
Abra Moore,spotify:artist:4Nfj9qeKS8OmfFmOA6K6K2,2718,"['ectofolk', 'lilith', 'new wave pop']",19,1990.0,1,
Moonrock,spotify:artist:0emv5wc1yT3ctnA7uNDOSl,247,[],0,1990.0,1,
Jan Cyrka,spotify:artist:1UA7iIS5ui7PypnfhzJjJU,2818,"['instrumental rock', 'neo classical metal', 'shred']",33,1990.0,1,
Daryl Braithwaite,spotify:artist:4t52ndk0OkAxtb4vMDLPhe,92772,"['australian pop', 'australian rock']",54,1990.0,1,
Valentín Elizalde,spotify:artist:3CAhiUHkUYT1mFtVHM9SHA,1234198,"['banda', 'grupera', 'norteno', 'ranchera', 'regional mexican']",73,1990.0,0,
Alan Jackson,spotify:artist:4mxWe1mtYIYfP040G38yvS,1221026,"['contemporary country', 'country', 'country road']",75,1990.0,0,
Gina G,spotify:artist:0fAZVlEXJBxtUOx84fw7gj,31,[],36,1990.0,1,
Richard Elliot,spotify:artist:6eLlZ44VYhHnvuRet0qTuH,40074,"['smooth jazz', 'smooth saxophone']",48,1990.0,1,
Courtney Pine,spotify:artist:2OfIB3yNJjX3AElLJnz8am,7305,"['british jazz', 'jazz saxophone']",40,1990.0,1,
The Notorious B.I.G. ,spotify:artist:5me0Irg2ANcsgc93uaYrpb,5068967,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",80,1990.0,0,
